Nr_Zlecenia_Produkcyjnego;BrakLutowia;BrakKomponentu;ZabrudzonaDioda;UszkodzonaDioda;UszkodzonePCB;PrzesuniecieDiody;ZanieczyszczenieZpieca;Inne;DataCzas
1215731;0;0;2;2;1;0;0;0;28.10.2017 23:33:00
1215746;0;0;7;1;2;0;0;0;29.10.2017 00:03:00
1208134;0;0;0;0;0;0;0;0;29.10.2017 23:20:00
1215734;0;0;0;0;1;0;0;0;30.10.2017 00:04:00
1206820;0;0;0;0;1;0;0;0;30.10.2017 01:03:00
1206813;0;0;0;0;0;0;0;0;30.10.2017 03:18:00
1216110;0;0;0;6;0;0;0;0;30.10.2017 04:46:00
1216084;0;0;0;0;0;0;0;0;30.10.2017 05:05:00
1216086;0;0;0;0;0;0;0;0;30.10.2017 05:18:00
1215733;0;0;0;2;1;0;0;0;30.10.2017 05:30:00
1216107;0;2;0;1;0;0;0;1;30.10.2017 05:46:00
1215555;0;0;3;4;0;0;0;0;26.10.2017 09:45:00
1214965;0;0;4;0;0;0;0;8;26.10.2017 12:28:00
1215706;0;0;0;0;0;0;0;3;26.10.2017 12:32:00
1215007;0;0;0;1;5;0;0;0;26.10.2017 14:33:00
1215006;2;0;3;0;4;0;0;1;26.10.2017 14:59:00
1215593;0;0;0;23;0;0;0;2;26.10.2017 22:33:00
1215609;0;0;0;22;0;0;0;1;26.10.2017 23:04:00
1215627;0;0;0;11;0;0;0;0;27.10.2017 00:42:00
1215610;0;0;4;27;0;0;0;3;27.10.2017 00:59:00
1215632;0;1;0;17;0;0;0;3;27.10.2017 01:48:00
1208263;0;0;2;0;0;0;0;9;27.10.2017 02:48:00
1215597;0;0;0;40;0;0;0;2;27.10.2017 04:25:00
1214947;0;0;2;0;0;1;0;0;27.10.2017 06:15:00
1215667;0;0;2;3;0;0;0;1;27.10.2017 08:42:00
1215025;0;0;0;0;0;0;0;0;27.10.2017 09:17:00
1215954;0;0;0;0;0;0;0;0;27.10.2017 10:42:00
1215664;0;0;0;0;0;0;0;0;27.10.2017 12:49:00
1215666;0;0;0;0;1;0;0;0;27.10.2017 12:55:00
1215663;0;0;3;0;0;0;0;0;27.10.2017 17:22:00
1215023;0;0;0;0;0;0;0;1;27.10.2017 20:23:00
1215575;0;0;8;3;2;0;0;2;27.10.2017 20:34:00
1215968;0;0;0;0;0;0;0;4;27.10.2017 23:45:00
1215679;0;0;0;0;0;0;0;0;28.10.2017 00:06:00
1215673;0;0;0;0;0;0;0;0;28.10.2017 00:09:00
1215674;0;0;0;0;0;0;0;0;28.10.2017 00:11:00
1215690;0;0;0;0;0;0;0;0;28.10.2017 00:13:00
1215751;0;0;0;0;0;0;0;0;28.10.2017 00:17:00
1215755;0;0;0;0;0;0;0;0;28.10.2017 00:20:00
1215980;0;0;3;1;0;0;0;1;28.10.2017 03:15:00
1215942;0;1;0;0;0;0;0;0;28.10.2017 04:04:00
1215939;0;0;1;0;0;0;0;0;28.10.2017 04:07:00
1215937;0;0;0;0;0;0;0;0;28.10.2017 04:10:00
1215943;0;0;0;0;0;0;0;0;28.10.2017 04:13:00
1215945;0;0;0;0;0;1;0;0;28.10.2017 04:31:00
1215938;0;0;0;0;0;0;0;0;28.10.2017 04:33:00
1215935;0;0;0;0;0;0;0;0;28.10.2017 04:36:00
1215933;0;0;0;1;0;0;0;0;28.10.2017 04:42:00
1215928;0;0;0;3;0;0;0;0;28.10.2017 04:46:00
1215918;0;0;0;0;0;0;0;0;28.10.2017 04:49:00
1216024;1;0;1;0;0;0;0;16;28.10.2017 05:45:00
1215946;0;0;0;0;0;0;0;1;28.10.2017 07:06:00
1215777;0;0;0;0;0;0;0;0;28.10.2017 07:11:00
1215930;0;0;2;1;1;0;0;0;28.10.2017 07:16:00
1215922;0;0;0;6;0;0;0;0;28.10.2017 07:41:00
1212746;0;0;1;0;0;0;0;0;28.10.2017 08:29:00
1215927;0;0;1;1;2;0;0;0;28.10.2017 08:36:00
1216091;0;0;1;0;0;0;0;0;28.10.2017 08:39:00
1216098;0;0;0;0;0;0;0;0;28.10.2017 08:45:00
1215966;0;0;2;0;0;0;0;1;28.10.2017 08:50:00
1216088;0;0;1;0;0;0;0;0;28.10.2017 09:28:00
1215984;0;0;0;1;0;0;0;0;28.10.2017 09:40:00
1215929;0;0;3;3;1;0;0;2;28.10.2017 10:04:00
1215914;0;0;1;0;0;0;0;0;28.10.2017 10:11:00
1215916;0;0;1;0;0;0;0;0;28.10.2017 10:20:00
1215947;0;0;1;0;0;0;0;0;28.10.2017 10:28:00
1215960;0;0;0;0;0;0;0;0;28.10.2017 11:08:00
1216015;0;0;0;0;0;0;0;0;28.10.2017 11:38:00
1215962;0;0;0;0;0;0;0;0;28.10.2017 11:43:00
1215920;0;0;0;0;0;0;0;0;28.10.2017 11:53:00
1216020;0;0;0;0;0;0;0;1;28.10.2017 12:12:00
1215956;0;0;0;0;0;0;0;1;28.10.2017 12:19:00
1215961;0;0;1;1;0;0;0;0;28.10.2017 12:30:00
1216013;0;0;1;1;0;0;0;0;28.10.2017 12:37:00
1215921;0;0;3;0;0;0;0;0;28.10.2017 12:57:00
1215949;0;0;0;0;0;0;0;0;28.10.2017 13:02:00
1215953;0;0;0;0;0;0;0;0;28.10.2017 13:07:00
1215955;0;0;0;0;0;0;0;0;28.10.2017 13:18:00
1215720;0;0;0;0;0;0;0;0;28.10.2017 13:20:00
1215965;0;0;0;0;0;0;0;2;28.10.2017 13:26:00
1215964;0;0;0;0;0;0;0;0;28.10.2017 13:29:00
1216019;0;0;1;0;0;0;0;0;28.10.2017 13:33:00
1215963;0;0;0;0;0;0;0;0;28.10.2017 13:36:00
1215936;0;0;0;0;0;0;0;0;28.10.2017 13:39:00
1215934;0;0;1;0;1;0;0;0;28.10.2017 13:46:00
1215926;0;0;3;4;0;0;0;0;28.10.2017 13:50:00
1216092;0;0;0;0;0;0;0;0;28.10.2017 13:55:00
1216096;0;0;0;0;0;0;0;0;28.10.2017 15:36:00
1215983;0;0;2;5;0;0;0;0;28.10.2017 19:23:00
1215743;0;0;0;0;0;0;0;0;29.10.2017 01:27:00
1216080;0;0;1;0;1;0;0;0;29.10.2017 02:34:00
1216079;0;0;0;0;0;0;0;4;29.10.2017 04:10:00
1216074;0;0;0;5;0;0;0;0;29.10.2017 06:18:00
1215944;0;0;0;0;0;0;0;0;29.10.2017 06:41:00
1215941;0;0;0;0;0;0;0;0;29.10.2017 06:47:00
1215742;0;0;4;0;0;0;0;1;29.10.2017 08:36:00
1216077;0;0;0;1;0;0;0;0;29.10.2017 08:41:00
1215739;0;1;0;0;1;0;0;1;29.10.2017 08:47:00
1215740;0;0;0;0;0;0;0;1;29.10.2017 09:37:00
1215737;0;0;0;0;0;0;0;0;29.10.2017 09:59:00
1216067;0;0;0;5;0;0;0;0;29.10.2017 10:05:00
1215636;0;0;0;0;0;0;0;0;29.10.2017 10:23:00
1216078;0;0;0;0;0;0;0;0;29.10.2017 11:39:00
1215735;0;0;0;0;0;0;0;0;29.10.2017 11:44:00
1216076;0;0;0;2;0;0;0;0;29.10.2017 11:46:00
1216082;0;0;0;0;0;0;0;0;29.10.2017 11:58:00
1216063;0;0;0;1;0;0;0;0;29.10.2017 12:29:00
1206804;0;0;0;0;0;0;0;0;29.10.2017 12:35:00
1206809;0;0;0;0;0;0;0;0;29.10.2017 13:12:00
1206800;0;0;0;0;0;0;0;0;29.10.2017 13:26:00
1208145;0;0;0;0;0;0;0;1;29.10.2017 13:31:00
1206812;0;0;0;0;0;0;0;0;29.10.2017 22:58:00
1213840;0;2;0;0;0;0;0;0;29.10.2017 23:46:00
1206811;0;0;0;0;0;0;0;0;29.10.2017 23:51:00
1206805;0;0;0;0;1;0;0;0;30.10.2017 00:41:00
1206818;0;0;0;0;1;0;0;0;30.10.2017 00:49:00
1206822;1;0;0;0;0;0;0;0;30.10.2017 00:53:00
1206816;0;0;1;0;1;0;0;0;30.10.2017 01:20:00
